scene,Center_x,Center_y,patch,patch_cal,patch_rgb_vv,patch_rgb_vh,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7362,10463,Cargo_x7362_y10463.tif,Cargo_x7362_y10463.tif,Cargo_x7362_y10463_vv.tif,Cargo_x7362_y10463_vh.tif,Cargo,7359,10461,7367,10466,7378,10479,7346,10447,94,1.184374e+02,3.888150e+01,6.790476e+01,-5.799462e+01,35.604160,31.633827,5609750.500000,413469350,1,128,1,118.437767,38.881489,38.881526,118.437772,2946.00,511.00,123,18,630,XIN JIN RONG 99,70,123.000000,18.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7502,10348,Other Type_x7502_y10348.tif,Other Type_x7502_y10348.tif,Other Type_x7502_y10348_vv.tif,Other Type_x7502_y10348_vh.tif,Other Type,7498,10348,7506,10349,7518,10364,7486,10332,80,1.184240e+02,3.889411e+01,9.313241e+01,-8.287498e+01,35.694330,31.711433,5615165.000000,413550130,15,0,1,118.424385,38.894043,38.894054,118.424402, 0.00,263.00,98,16,35,XINGLONGCHENG,1,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7527,10412,Cargo_x7527_y10412.tif,Cargo_x7527_y10412.tif,Cargo_x7527_y10412_vv.tif,Cargo_x7527_y10412_vh.tif,Cargo,7522,10410,7532,10414,7547,10432,7507,10392,107,1.184198e+02,3.888876e+01,7.821398e+01,-6.819859e+01,35.710648,31.725487,5616133.500000,413270350,1,128,0,118.420250,38.888741,38.888739,118.420241,120.00,260.00,149,21,50,TAILIANSHENG,70,149.000000,21.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7614,10367,Cargo_x7614_y10367.tif,Cargo_x7614_y10367.tif,Cargo_x7614_y10367_vv.tif,Cargo_x7614_y10367_vh.tif,Cargo,7609,10365,7619,10369,7634,10387,7594,10347,107,1.184109e+02,3.889421e+01,7.821322e+01,-6.819859e+01,35.766750,31.773773,5619499.000000,412591770,1,0,0,118.411240,38.894348,38.894337,118.411251,173.00,265.00,136,19,45,TIAN LI 22,70,136.000000,19.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7629,10481,Cargo_x7629_y10481.tif,Cargo_x7629_y10481.tif,Cargo_x7629_y10481_vv.tif,Cargo_x7629_y10481_vh.tif,Cargo,7625,10479,7634,10483,7647,10499,7611,10463,98,1.184068e+02,3.888420e+01,7.602422e+01,-6.603751e+01,35.776733,31.782381,5620081.500000,413777000,1,0,1,118.407211,38.884296,38.884321,118.407217,3133.00,257.00,141,20,0,YUAN JING 98,70,140.000000,20.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7796,10403,Cargo_x7796_y10403.tif,Cargo_x7796_y10403.tif,Cargo_x7796_y10403_vv.tif,Cargo_x7796_y10403_vh.tif,Cargo,7789,10401,7806,10407,7830,10437,7762,10369,180,1.183895e+02,3.889391e+01,8.052957e+01,-7.055997e+01,35.883522,31.874168,5626608.500000,413974000,1,0,0,118.389969,38.894001,38.893991,118.389975,2170.00,261.00,225,32,122,TAI HANG 6,79,225.000000,32.300000,Bulk Carrier,36559,70349
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7529,10165,Cargo_x7529_y10165.tif,Cargo_x7529_y10165.tif,Cargo_x7529_y10165_vv.tif,Cargo_x7529_y10165_vh.tif,Cargo,7524,10163,7533,10166,7547,10183,7511,10147,94,1.184249e+02,3.891101e+01,8.162805e+01,-7.156505e+01,35.711308,31.726027,5616206.000000,413555310,1,128,0,118.425278,38.911194,38.911196,118.425277, 0.00, 0.00,124,18,42,YUN SHUN 69,70,125.000000,18.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7630,10139,Cargo_x7630_y10139.tif,Cargo_x7630_y10139.tif,Cargo_x7630_y10139_vv.tif,Cargo_x7630_y10139_vh.tif,Cargo,7627,10139,7634,10141,7644,10153,7616,10125,72,1.184140e+02,3.891498e+01,8.415615e+01,-7.405460e+01,35.776505,31.782146,5620113.500000,413323440,0,128,0,118.414230,38.914925,38.914918,118.414230, 0.00,511.00,98,16,36,jin de sheng,70,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7908,10545,Cargo_x7908_y10545.tif,Cargo_x7908_y10545.tif,Cargo_x7908_y10545_vv.tif,Cargo_x7908_y10545_vh.tif,Cargo,7900,10543,7917,10548,7942,10579,7874,10511,177,1.183738e+02,3.888293e+01,8.362334e+01,-7.361046e+01,35.955067,31.935600,5631032.000000,269023000,1,0,1,118.374451,38.883057,38.883087,118.374458,2756.00,255.00,189,32,128,AVENTICUM,70,189.990000,32.260000,Bulk Carrier,32297,58087
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,7974,10302,Cargo_x7974_y10302.tif,Cargo_x7974_y10302.tif,Cargo_x7974_y10302_vv.tif,Cargo_x7974_y10302_vh.tif,Cargo,7970,10301,7978,10304,7990,10318,7958,10286,85,1.183715e+02,3.890585e+01,7.939743e+01,-6.944395e+01,35.996390,31.971050,5633632.000000,412453120,0,128,1,118.371765,38.905811,38.905779,118.371764,1010.00,259.00,98,14,59,JIN CHENG XIN 9,70,98.000000,15.000000,Unspecified,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,8004,10177,Cargo_x8004_y10177.tif,Cargo_x8004_y10177.tif,Cargo_x8004_y10177_vv.tif,Cargo_x8004_y10177_vh.tif,Cargo,8002,10176,8008,10178,8016,10189,7992,10165,63,1.183707e+02,3.891758e+01,8.154711e+01,-7.156505e+01,36.015137,31.987130,5634813.500000,412356640,1,128,0,118.370895,38.917625,38.917626,118.370894,1493.00,511.00,97,16,38,CN XING HANG HAI 6,70,97.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,8410,11286,Cargo_x8410_y11286.tif,Cargo_x8410_y11286.tif,Cargo_x8410_y11286_vv.tif,Cargo_x8410_y11286_vh.tif,Cargo,8396,11283,8424,11289,8466,11342,8354,11230,286,1.183012e+02,3.882433e+01,8.798581e+01,-7.790524e+01,36.275997,32.211190,5650860.500000,477127500,1,0,1,118.300133,38.824402,38.824279,118.300153,2073.00,91.00,292,45,850,GREAT YUAN,70,291.970000,45.050000,Bulk Carrier,93186,178979
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,8220,11461,Cargo_x8220_y11461.tif,Cargo_x8220_y11461.tif,Cargo_x8220_y11461_vv.tif,Cargo_x8220_y11461_vh.tif,Cargo,8233,11456,8208,11473,8270,11511,8170,11411,303,1.183190e+02,3.880553e+01,3.150604e+02,5.578430e+01,36.155700,32.107937,5643365.000000,477802300,1,7,2,118.317657,38.805626,38.805603,118.317652,324.00,122.00,325,52,0,OCEAN WORLD,70,324.990000,52.540000,Ore Carrier,116955,228800
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,5772,12273,Other Type_x5772_y12273.tif,Other Type_x5772_y12273.tif,Other Type_x5772_y12273_vv.tif,Other Type_x5772_y12273_vh.tif,Other Type,5778,12267,5769,12269,5790,12291,5754,12255,92,1.185787e+02,3.869282e+01,2.932633e+02,7.747119e+01,34.574505,30.746727,5548779.000000,412379680,0,128,80,118.580688,38.689861,38.691909,118.581215,3053.00,300.00,97,16,58,changyangtuanjie,0,98.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,6973,12666,Cargo_x6973_y12666.tif,Cargo_x6973_y12666.tif,Cargo_x6973_y12666_vv.tif,Cargo_x6973_y12666_vh.tif,Cargo,6960,12661,6984,12670,7021,12714,6925,12618,256,1.184345e+02,3.867700e+01,7.948145e+01,-6.944395e+01,35.358524,31.422619,5594739.000000,240927000,1,0,0,118.435570,38.677166,38.677166,118.435570,1780.00,261.00,292,45,182,IANTHE,79,292.000000,45.050000,Bulk Carrier,94008,180018
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,8066,11587,Cargo_x8066_y11587.tif,Cargo_x8066_y11587.tif,Cargo_x8066_y11587_vv.tif,Cargo_x8066_y11587_vh.tif,Cargo,8076,11582,8054,11593,8110,11631,8022,11543,246,1.183338e+02,3.879172e+01,3.073314e+02,6.343495e+01,36.058160,32.024216,5637289.000000,371128000,1,7,1,118.332703,38.791965,38.792314,118.333043,80.00,118.00,292,45,182,HANJIN RIZHAO,70,292.000000,45.000000,Bulk Carrier,93152,179194
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9311,11681,Cargo_x9311_y11681.tif,Cargo_x9311_y11681.tif,Cargo_x9311_y11681_vv.tif,Cargo_x9311_y11681_vh.tif,Cargo,9305,11673,9316,11693,9351,11721,9271,11641,231,1.181907e+02,3.880320e+01,3.864977e+01,-2.881079e+01,36.846268,32.700310,5686672.000000,477480500,1,0,5,118.190735,38.801949,38.801335,118.192019,1210.00,24.00,289,45,181,TEH MAY,79,289.000000,45.050000,Bulk Carrier,88955,175086
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9017,11238,Cargo_x9017_y11238.tif,Cargo_x9017_y11238.tif,Cargo_x9017_y11238_vv.tif,Cargo_x9017_y11238_vh.tif,Cargo,9007,11234,9033,11242,9069,11290,8965,11186,272,1.182334e+02,3.883838e+01,8.281210e+01,-7.289727e+01,36.661396,32.541996,5674835.000000,518780000,1,0,2,118.234169,38.838818,38.838798,118.234164,1720.00,259.00,323,58,145,STELLAR GALAXY,70,321.950000,58.050000,Ore Carrier,147697,263130
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9309,11255,Cargo_x9309_y11255.tif,Cargo_x9309_y11255.tif,Cargo_x9309_y11255_vv.tif,Cargo_x9309_y11255_vh.tif,Cargo,9304,11252,9323,11261,9347,11293,9271,11217,210,1.181999e+02,3.884150e+01,7.446303e+01,-6.465382e+01,36.843925,32.698257,5686581.500000,636016073,1,0,0,118.200180,38.841537,38.841521,118.200202,1636.00,258.00,260,32,600,THURINGIA,70,260.050000,32.300000,Container Ship,39941,50790
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9487,11302,Tanker_x9487_y11302.tif,Tanker_x9487_y11302.tif,Tanker_x9487_y11302_vv.tif,Tanker_x9487_y11302_vh.tif,Tanker,9478,11299,9498,11304,9527,11342,9447,11262,205,1.181787e+02,3.884010e+01,8.592408e+01,-7.596376e+01,36.955288,32.793600,5693742.500000,538001835,1,0,1,118.179535,38.840279,38.840273,118.179540,1816.00,268.00,250,44,146,OVERSEAS SOPHIE,80,250.170000,44.000000,Tanker,62371,115000
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10068,11195,Cargo_x10068_y11195.tif,Cargo_x10068_y11195.tif,Cargo_x10068_y11195_vv.tif,Cargo_x10068_y11195_vh.tif,Cargo,10060,11193,10076,11198,10100,11227,10036,11163,167,1.181151e+02,3.885897e+01,8.255282e+01,-7.264598e+01,37.318115,33.104190,5717111.500000,306009000,1,0,0,118.115662,38.859058,38.859051,118.115649,1862.00,259.00,216,44,230,TRUSTEE,70,216.810000,44.540000,Heavy Lift Vessel,42515,54013
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10336,10851,Cargo_x10336_y10851.tif,Cargo_x10336_y10851.tif,Cargo_x10336_y10851_vv.tif,Cargo_x10336_y10851_vh.tif,Cargo,10328,10848,10343,10854,10366,10881,10306,10821,161,1.180919e+02,3.889417e+01,7.796657e+01,-6.819859e+01,37.484142,33.246200,5727924.500000,374803000,1,0,0,118.092674,38.894203,38.894192,118.092678,2079.00,265.00,179,31,66,BOSTON HARMONY,70,182.870000,31.000000,Bulk Carrier,24328,38561
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9913,10799,Cargo_x9913_y10799.tif,Cargo_x9913_y10799.tif,Cargo_x9913_y10799_vv.tif,Cargo_x9913_y10799_vh.tif,Cargo,9917,10796,9908,10801,9931,10817,9895,10781,103,1.181410e+02,3.889213e+01,3.097445e+02,6.094540e+01,37.220245,33.020367,5710866.500000,413427000,0,0,92,118.139664,38.896000,38.893509,118.139012,1280.00,131.00,135,22,62,GUO YU 10 HAO,70,135.000000,23.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10273,10671,Cargo_x10273_y10671.tif,Cargo_x10273_y10671.tif,Cargo_x10273_y10671_vv.tif,Cargo_x10273_y10671_vh.tif,Cargo,10282,10669,10266,10670,10305,10703,10241,10639,159,1.181028e+02,3.890937e+01,2.838432e+02,8.642367e+01,37.444912,33.212680,5725344.000000,257844000,0,0,105,118.100883,38.913448,38.909173,118.103838,1082.00,107.00,204,32,650,STAR LIMA,70,204.350000,32.310000,Cargo/Containership,37447,50761
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10459,10826,Cargo_x10459_y10826.tif,Cargo_x10459_y10826.tif,Cargo_x10459_y10826_vv.tif,Cargo_x10459_y10826_vh.tif,Cargo,10449,10823,10464,10828,10489,10856,10429,10796,158,1.180785e+02,3.889836e+01,8.137484e+01,-7.156505e+01,37.559660,33.310660,5732962.000000,477661700,1,0,0,118.079697,38.898445,38.898445,118.079697,1634.00,258.00,189,28,100,GLORY MERCY,70,189.990000,28.500000,Bulk Carrier,24118,37301
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10471,10931,Cargo_x10471_y10931.tif,Cargo_x10471_y10931.tif,Cargo_x10471_y10931_vv.tif,Cargo_x10471_y10931_vh.tif,Cargo,10464,10930,10479,10933,10501,10961,10441,10901,152,1.180749e+02,3.888910e+01,8.860699e+01,-7.869007e+01,37.567300,33.317192,5733456.500000,371093000,1,0,0,118.075722,38.889080,38.889080,118.075722,1753.00,269.00,189,32,117,GLOBAL TOMORROW,79,188.500000,32.260000,Bulk Carrier,29847,51703
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10591,10713,Cargo_x10591_y10713.tif,Cargo_x10591_y10713.tif,Cargo_x10591_y10713_vv.tif,Cargo_x10591_y10713_vh.tif,Cargo,10599,10707,10586,10716,10617,10739,10565,10687,158,1.180659e+02,3.891060e+01,3.153508e+02,5.530485e+01,37.640495,33.379646,5738366.000000,477514400,0,127,12,118.066452,38.909515,38.910043,118.066376,2720.00,308.00,189,32,113,JIA SHENG SHAN,70,189.990000,27.000000,Bulk Carrier,32962,56632
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10729,10756,Cargo_x10729_y10756.tif,Cargo_x10729_y10756.tif,Cargo_x10729_y10756_vv.tif,Cargo_x10729_y10756_vh.tif,Cargo,10720,10752,10735,10757,10759,10786,10699,10726,158,1.180493e+02,3.890891e+01,8.137339e+01,-7.156505e+01,37.725403,33.452133,5744019.500000,538005261,1,0,0,118.050041,38.909077,38.909079,118.050063,2313.00,262.00,180,30,810,ABYSSINIAN          ,79,180.000000,30.000000,Bulk Carrier,24247,36064
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10764,10978,Cargo_x10764_y10978.tif,Cargo_x10764_y10978.tif,Cargo_x10764_y10978_vv.tif,Cargo_x10764_y10978_vh.tif,Cargo,10761,10977,10773,10982,10788,11002,10740,10954,130,1.180407e+02,3.888949e+01,7.713526e+01,-6.738014e+01,37.747463,33.470990,5745459.000000,624013000,1,0,0,118.041245,38.889526,38.889628,118.041164,1294.00,261.00,179,27,102,SHEBELLE,70,179.140000,27.260000,Container Ship,20471,27391
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10703,11185,Cargo_x10703_y11185.tif,Cargo_x10703_y11185.tif,Cargo_x10703_y11185_vv.tif,Cargo_x10703_y11185_vh.tif,Cargo,10695,11181,10713,11185,10739,11221,10667,11149,184,1.180433e+02,3.886991e+01,8.736753e+01,-7.747119e+01,37.710500,33.439460,5742966.000000,477638600,1,0,0,118.044098,38.870193,38.870218,118.044020,1515.00,264.00,180,27,75,MU MIAN SONG,70,179.500000,27.240000,General Cargo,20692,27372
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10885,10991,Cargo_x10885_y10991.tif,Cargo_x10885_y10991.tif,Cargo_x10885_y10991_vv.tif,Cargo_x10885_y10991_vh.tif,Cargo,10876,10988,10894,10993,10921,11027,10849,10955,186,1.180267e+02,3.889023e+01,8.432591e+01,-7.447589e+01,37.821850,33.534490,5750415.500000,414040000,1,0,0,118.027504,38.890331,38.890325,118.027498,1817.00,261.00,225,32,122,QI XIANG 21,70,225.000000,32.000000,Bulk Carrier,40913,75704
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10787,11092,Other Type_x10787_y11092.tif,Other Type_x10787_y11092.tif,Other Type_x10787_y11092_vv.tif,Other Type_x10787_y11092_vh.tif,Other Type,10784,11091,10791,11094,10801,11106,10773,11078,76,1.180357e+02,3.887960e+01,7.654988e+01,-6.680141e+01,37.761883,33.483310,5746404.000000,412284567,0,0,3,118.037804,38.881191,38.881282,118.037825,2596.00,259.00,0,0,0,,0,20.000000,5.000000,Fishing,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10872,10698,Tanker_x10872_y10698.tif,Tanker_x10872_y10698.tif,Tanker_x10872_y10698_vv.tif,Tanker_x10872_y10698_vh.tif,Tanker,10867,10698,10878,10698,10894,10720,10850,10676,109,1.180343e+02,3.891638e+01,1.001188e+02,-90,37.813130,33.527010,5749875.000000,413454640,1,0,0,118.034760,38.916382,38.916380,118.034759,1702.00,266.00,152,23,82,HAI XIN YOU 618,81,152.000000,23.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10962,10787,Cargo_x10962_y10787.tif,Cargo_x10962_y10787.tif,Cargo_x10962_y10787_vv.tif,Cargo_x10962_y10787_vh.tif,Cargo,10957,10785,10967,10788,10982,10807,10942,10767,104,1.180222e+02,3.890979e+01,8.313278e+01,-7.330076e+01,37.868656,33.574420,5753564.000000,413551270,0,128,1,118.022690,38.909882,38.909856,118.022685,744.00,511.00,99,16,43,HUA SHUN DA,70,99.000000,16.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11048,10843,Tanker_x11048_y10843.tif,Tanker_x11048_y10843.tif,Tanker_x11048_y10843_vv.tif,Tanker_x11048_y10843_vh.tif,Tanker,11046,10843,11053,10846,11062,10857,11034,10829,76,1.180113e+02,3.890611e+01,7.654700e+01,-6.680141e+01,37.921642,33.619656,5757088.000000,353230000,1,0,0,118.011505,38.906017,38.906017,118.011505,2615.00,260.00,97,15,54,GAS ONE,80,97.690000,32.000000,LPG Tanker,3444,3830
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,10964,10907,Tanker_x10964_y10907.tif,Tanker_x10964_y10907.tif,Tanker_x10964_y10907_vv.tif,Tanker_x10964_y10907_vh.tif,Tanker,10961,10906,10969,10910,10980,10923,10948,10891,89,1.180195e+02,3.889903e+01,7.314541e+01,-6.343495e+01,37.870186,33.575737,5753649.000000,441926000,1,0,0,118.019775,38.899052,38.899052,118.019775,1920.00,258.00,100,16,340,NO.5 SJ GAS,80,99.920000,16.000000,LPG Tanker,3377,2855
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11055,10963,Tanker_x11055_y10963.tif,Tanker_x11055_y10963.tif,Tanker_x11055_y10963_vv.tif,Tanker_x11055_y10963_vh.tif,Tanker,11052,10960,11060,10964,11071,10979,11039,10947,89,1.180080e+02,3.889543e+01,7.314441e+01,-6.343495e+01,37.926243,33.623596,5757378.000000,566534000,1,0,0,118.008224,38.895569,38.895568,118.008226,2257.00,256.00,98,16,500,CRIMSON GAS1        ,80,97.690000,16.000000,LPG Tanker,3428,3804
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11191,10880,Tanker_x11191_y10880.tif,Tanker_x11191_y10880.tif,Tanker_x11191_y10880_vv.tif,Tanker_x11191_y10880_vh.tif,Tanker,11188,10878,11196,10883,11207,10896,11175,10864,94,1.179943e+02,3.890504e+01,6.765622e+01,-5.799462e+01,38.009610,33.694748,5762946.500000,566712000,1,0,0,117.994522,38.905155,38.905155,117.994507,570.00,252.00,96,16,51,BUENA REINA,80,96.000000,15.000000,LPG Tanker,2999,3147
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11344,10802,Tanker_x11344_y10802.tif,Tanker_x11344_y10802.tif,Tanker_x11344_y10802_vv.tif,Tanker_x11344_y10802_vh.tif,Tanker,11340,10802,11349,10802,11362,10820,11326,10784,89,1.179785e+02,3.891447e+01,1.001200e+02,-90,38.103430,33.774830,5769211.000000,413410550,0,0,13,117.978569,38.914974,38.914544,117.978521,1103.00,282.00,117,17,70,HAI XIN YOU 603,80,117.000000,17.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11472,10838,Tanker_x11472_y10838.tif,Tanker_x11472_y10838.tif,Tanker_x11472_y10838_vv.tif,Tanker_x11472_y10838_vh.tif,Tanker,11469,10836,11475,10838,11484,10850,11460,10826,63,1.179632e+02,3.891325e+01,8.136980e+01,-7.156505e+01,38.182180,33.842052,5774455.000000,413404020,1,128,0,117.963593,38.913376,38.913383,117.963596,2076.00,511.00,85,12,50,ZHEZHOULIANGYOU15,80,85.000000,12.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11576,10872,Tanker_x11576_y10872.tif,Tanker_x11576_y10872.tif,Tanker_x11576_y10872_vv.tif,Tanker_x11576_y10872_vh.tif,Tanker,11575,10871,11582,10874,11590,10886,11562,10858,76,1.179507e+02,3.891183e+01,7.646899e+01,-6.680141e+01,38.246044,33.896557,5778724.500000,413304170,1,128,0,117.950836,38.911953,38.911978,117.950849,964.00,511.00,86,14,42,ZHI HAI YOU 10,80,86.000000,14.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,11424,10787,Tanker_x11424_y10787.tif,Tanker_x11424_y10787.tif,Tanker_x11424_y10787_vv.tif,Tanker_x11424_y10787_vh.tif,Tanker,11422,10786,11427,10788,11434,10797,11414,10777,53,1.179698e+02,3.891708e+01,7.795798e+01,-6.819859e+01,38.152554,33.816760,5772487.500000,412591740,0,0,0,117.970016,38.917072,38.917075,117.970016,837.00,148.00,55,8,38,HAI GUAN SHAN 158,80,55.000000,9.000000,Tanker,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,8920,10502,Cargo_x8920_y10502.tif,Cargo_x8920_y10502.tif,Cargo_x8920_y10502_vv.tif,Cargo_x8920_y10502_vh.tif,Cargo,8910,10500,8928,10505,8956,10538,8884,10466,186,1.182599e+02,3.890304e+01,8.449904e+01,-7.447589e+01,36.598118,32.487633,5670972.500000,413989000,1,0,0,118.260788,38.903130,38.903131,118.260787,1615.00,262.00,225,32,70,PENG DE             ,70,225.000000,32.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9062,10519,Tanker_x9062_y10519.tif,Tanker_x9062_y10519.tif,Tanker_x9062_y10519_vv.tif,Tanker_x9062_y10519_vh.tif,Tanker,9053,10518,9069,10521,9094,10551,9030,10487,162,1.182435e+02,3.890378e+01,8.939735e+01,-7.938034e+01,36.687690,32.564430,5676628.500000,413056000,1,0,1,118.244331,38.903831,38.903804,118.244325,1270.00,270.00,187,31,113,CHANG CHI,80,187.800000,31.530000,Oil Products Tanker,27155,42196
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9164,10379,Cargo_x9164_y10379.tif,Cargo_x9164_y10379.tif,Cargo_x9164_y10379_vv.tif,Cargo_x9164_y10379_vh.tif,Cargo,9173,10378,9156,10380,9198,10413,9130,10345,170,1.182348e+02,3.891799e+01,2.870478e+02,8.329016e+01,36.751083,32.618683,5680728.500000,413698890,1,0,4,118.235458,38.917549,38.917864,118.235573,71.00,295.00,179,28,80,REN JIAN TIAN JIN   ,70,179.000000,28.000000,Cargo,NaN,NaN
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9477,10211,Cargo_x9477_y10211.tif,Cargo_x9477_y10211.tif,Cargo_x9477_y10211_vv.tif,Cargo_x9477_y10211_vh.tif,Cargo,9469,10208,9484,10213,9507,10241,9447,10181,158,1.182028e+02,3.893809e+01,8.145934e+01,-7.156505e+01,36.946278,32.785763,5693314.500000,413376990,1,0,0,118.203506,38.938210,38.938214,118.203506,1639.00,268.00,190,32,62,HUA YUAN 3,70,189.990000,32.000000,Bulk Carrier,29090,47480
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9538,10385,Cargo_x9538_y10385.tif,Cargo_x9538_y10385.tif,Cargo_x9538_y10385_vv.tif,Cargo_x9538_y10385_vh.tif,Cargo,9530,10382,9544,10388,9566,10413,9510,10357,152,1.181922e+02,3.892341e+01,7.663398e+01,-6.680141e+01,36.984840,32.818794,5695772.000000,636091542,1,0,0,118.192986,38.923447,38.923405,118.192990,1814.00,262.00,179,27,107,SICILIA,74,179.740000,27.650000,Container Ship,21018,25927
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,9584,10643,Cargo_x9584_y10643.tif,Cargo_x9584_y10643.tif,Cargo_x9584_y10643_vv.tif,Cargo_x9584_y10643_vh.tif,Cargo,9578,10643,9588,10643,9604,10663,9564,10623,99,1.181816e+02,3.890093e+01,1.002111e+02,-90,37.014240,32.843990,5697628.500000,413361090,0,128,86,118.182961,38.897514,38.900014,118.183667,2979.00,511.00,96,16,38,JU RONG 1,70,97.000000,16.000000,Unspecified,NaN,NaN
